id,name_en,name_ar,categoryName_en,categoryName_ar,subCategoryName_en,subCategoryName_ar,price,currency,stockStatus,preparationTime,specifications,url_en,url_ar,Image Src,Additional Images
"33","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","Mq10000i مولد ديزل عاكس بقدرة بدء تشغيل قصوى 6500 واط","Generator","مولدات","Inverter Generator","مولد انفيرتر","390","KWD","Out of Stock","1 Days","{""model_number"":""MQ10000i"",""rated_watts"":""6000W"",""max_starting_watts"":""6500W"",""volts"":""230V"",""phase_frequency"":""Single"",""starting_method"":""Electrical"",""horse_power_hp"":""11.0 HP"",""fuel_tank_capacity"":""25L"",""engine_oil_capacity"":""1.65L"",""noise_level"":""77dBA @ 75%"",""socket"":""1 X 13A, 1 X 32A,"",""net_weight"":""167KG"",""dimension"":""780mm X 615mm X 810mm"",""digital_display"":""3-in-1 Smart Digital Meter"",""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/33-mq10000i-diesel-inverter-generator-6500-max-starting-watts","https://aipowerkw.com/ar/product/33-mq10000i-%D9%85%D9%88%D9%84%D8%AF-%D8%AF%D9%8A%D8%B2%D9%84-%D8%B9%D8%A7%D9%83%D8%B3-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-%D8%A8%D8%AF%D8%A1-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D9%82%D8%B5%D9%88%D9%89-6500-%D9%88%D8%A7%D8%B7","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647405.jpeg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647406.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647406.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647406.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647407.jpeg"
"36","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","مولد ديزل عاكس بقدرة بدء تشغيل قصوى 8500 واط","Generator","مولدات","Inverter Generator","مولد انفيرتر","540","KWD","Out of Stock","1 Days","{""rated_watts"":""8000W"",""max_starting_watts"":""8500W"",""volts"":""230V/400V"",""phase_frequency"":""Three"",""starting_method"":""Electrical"",""horse_power_hp"":""13.0 HP"",""fuel_tank_capacity"":""25L"",""engine_oil_capacity"":""2.1L"",""noise_level"":""77dBA @ 75%"",""socket"":""1 X 40A, 1 X 16A,"",""net_weight"":""180KG"",""dimension"":""780mm X 615mm X 810mm"",""digital_display"":""3-in-1 Smart Digital Meter"",""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/36-mq13000i-diesel-inverter-generator-8500-max-starting-watts","https://aipowerkw.com/ar/product/36-%D9%85%D9%88%D9%84%D8%AF-%D8%AF%D9%8A%D8%B2%D9%84-%D8%B9%D8%A7%D9%83%D8%B3-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-%D8%A8%D8%AF%D8%A1-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D9%82%D8%B5%D9%88%D9%89-8500-%D9%88%D8%A7%D8%B7","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647385.jpeg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647383.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647384.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647385.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647386.jpeg"
"63","Aipower 13000w","اي باور 13000 واط","Generator","مولدات","Gasoline Generator","مولد بنزين","225","KWD","Out of Stock","1 Days","{""fuel_type"":""Gasoline""}","https://aipowerkw.com/en/product/63-aipower-13000w","https://aipowerkw.com/ar/product/63-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1-13000-%D9%88%D8%A7%D8%B7","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557653.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557659.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557665.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557692.jpg"
"66","Aipower Sua18000e 11 000w Gasoline Generator Home Backup","مولد كهرباء بنزين بقوة 11000 واط طاقة احتياطية موثوقة للاستخدام في مواقع العمل أو المنزل","Generator","مولدات","Gasoline Generator","مولد بنزين","600","KWD","Out of Stock","1 Days","{""fuel_type"":""Gasoline""}","https://aipowerkw.com/en/product/66-aipower-sua18000e-11-000w-gasoline-generator-home-backup","https://aipowerkw.com/ar/product/66-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-11000-%D9%88%D8%A7%D8%B7-%D8%B7%D8%A7%D9%82%D8%A9-%D8%A7%D8%AD%D8%AA%D9%8A%D8%A7%D8%B7%D9%8A%D8%A9-%D9%85%D9%88%D8%AB%D9%88%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%81%D9%8A-%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A3%D9%88-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559481.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559488.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559494.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559500.jpg"
"69","Aipower A1500di Ultra Quiet Inverter Generator %e2%80%93 Portable 1500w Power For Outdoor Adventures","مولد كهرباء انفرتير يعمل بالبنزين فائق الهدوء طاقة محمولة بقوة 1500 واط خفيف الوزن 12 كيلوغرام","Generator","مولدات","Inverter Generator","مولد انفيرتر","95","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/69-aipower-a1500di-ultra-quiet-inverter-generator-%E2%80%93-portable-1500w-power-for-outdoor-adventures","https://aipowerkw.com/ar/product/69-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D9%81%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D9%87%D8%AF%D9%88%D8%A1-%D8%B7%D8%A7%D9%82%D8%A9-%D9%85%D8%AD%D9%85%D9%88%D9%84%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-1500-%D9%88%D8%A7%D8%B7-%D8%AE%D9%81%D9%8A%D9%81-%D8%A7%D9%84%D9%88%D8%B2%D9%86-12-%D9%83%D9%8A%D9%84%D9%88%D8%BA%D8%B1%D8%A7%D9%85","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559803.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559811.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559819.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559825.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559831.jpg"
"72","Aipower 2000w Ultra Quiet Portable Inverter Generator %e2%80%93 Compact Fuel Efficient Clean Power For Out","مولد كهربائي انفرتير محمول بقوة 2000 واط صغير الحجم، موفر للوقود طاقة نظيفة","Generator","مولدات","Inverter Generator","مولد انفيرتر","155","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/72-aipower-2000w-ultra-quiet-portable-inverter-generator-%E2%80%93-compact-fuel-efficient-clean-power-for-out","https://aipowerkw.com/ar/product/72-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D9%85%D8%AD%D9%85%D9%88%D9%84-%D8%A8%D9%82%D9%88%D8%A9-2000-%D9%88%D8%A7%D8%B7-%D8%B5%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%AD%D8%AC%D9%85%D8%8C-%D9%85%D9%88%D9%81%D8%B1-%D9%84%D9%84%D9%88%D9%82%D9%88%D8%AF-%D8%B7%D8%A7%D9%82%D8%A9-%D9%86%D8%B8%D9%8A%D9%81%D8%A9","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560278.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560283.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560289.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560293.jpg"
"75","Aipower Sm2500di 2500w Inverter Generator %e2%80%93 Quiet Portable","مولد انفرتير كهربائي يعمل بالبنزين بقوة 2500 واط هادئ صغير الحجم خفيف الوزن 24 كيلوغرام","Generator","مولدات","Inverter Generator","مولد انفيرتر","160","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/75-aipower-sm2500di-2500w-inverter-generator-%E2%80%93-quiet-portable","https://aipowerkw.com/ar/product/75-%D9%85%D9%88%D9%84%D8%AF-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-2500-%D9%88%D8%A7%D8%B7-%D9%87%D8%A7%D8%AF%D8%A6-%D8%B5%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%AD%D8%AC%D9%85-%D8%AE%D9%81%D9%8A%D9%81-%D8%A7%D9%84%D9%88%D8%B2%D9%86-24-%D9%83%D9%8A%D9%84%D9%88%D8%BA%D8%B1%D8%A7%D9%85","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560820.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560826.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560835.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560840.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767560845.jpg"
"78","A3500di 3500w Silent Inverter Generator For Home Camping","مولد كهربائي انفرتير صامت بقدرة 3500 واط للاستخدام المنزلي والخارجي من اي باور","Generator","مولدات","Inverter Generator","مولد انفيرتر","185","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/78-a3500di-3500w-silent-inverter-generator-for-home-camping","https://aipowerkw.com/ar/product/78-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-3500-%D9%88%D8%A7%D8%B7-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A-%D9%88%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767590553.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767590559.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767590565.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767590573.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767590579.jpg"
"81","Aipower A3500edi 3 2kw Silent Inverter Generator For Home Rv","مولد كهربائي انفرتير صامت يعمل بالبنزين بقدرة 3 2 كيلو واط للاستخدام المنزلي والخارجي من اي باور","Generator","مولدات","Inverter Generator","مولد انفيرتر","190","KWD","Only 2 left","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/81-aipower-a3500edi-3-2kw-silent-inverter-generator-for-home-rv","https://aipowerkw.com/ar/product/81-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-3-2-%D9%83%D9%8A%D9%84%D9%88-%D9%88%D8%A7%D8%B7-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A-%D9%88%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591639.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591646.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591652.jpg"
"84","Aipower Sm4500di Inverter Generator %e2%80%93 4000w Max Power For Rv Camping","مولد كهربائي يعمل بالبنزين بقدرة 4000 واط تشغيل فائق الهدوء بتحكم عن بعد من اي باور","Generator","مولدات","Inverter Generator","مولد انفيرتر","220","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/84-aipower-sm4500di-inverter-generator-%E2%80%93-4000w-max-power-for-rv-camping","https://aipowerkw.com/ar/product/84-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-4000-%D9%88%D8%A7%D8%B7-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D9%81%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D9%87%D8%AF%D9%88%D8%A1-%D8%A8%D8%AA%D8%AD%D9%83%D9%85-%D8%B9%D9%86-%D8%A8%D8%B9%D8%AF-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591867.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591872.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591877.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767591882.jpg"
"87","Aipower Sm6500di 6500w Silent Inverter Generator Portable Power","مولد كهربائي انفرتير يعمل بالبنزين من بقوة 6500 واط تشغيل فائق الهدوء بتحكم عن بعد من اي باور","Generator","مولدات","Inverter Generator","مولد انفيرتر","300","KWD","Only 4 left","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/87-aipower-sm6500di-6500w-silent-inverter-generator-portable-power","https://aipowerkw.com/ar/product/87-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D9%85%D9%86-%D8%A8%D9%82%D9%88%D8%A9-6500-%D9%88%D8%A7%D8%B7-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D9%81%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D9%87%D8%AF%D9%88%D8%A1-%D8%A8%D8%AA%D8%AD%D9%83%D9%85-%D8%B9%D9%86-%D8%A8%D8%B9%D8%AF-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592143.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592148.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592155.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592161.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592169.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592179.jpg"
"90","Aipower A10500di 11 3kva Quiet Inverter Generator Portable Power For Rv Home Job Site","مولد كهربائي انفرتير هادئ بقدرة 11 3 كيلو واط متنقل للمركبات الترفيهية والمنازل ومواقع العمل","Generator","مولدات","Inverter Generator","مولد انفيرتر","575","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/90-aipower-a10500di-11-3kva-quiet-inverter-generator-portable-power-for-rv-home-job-site","https://aipowerkw.com/ar/product/90-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D9%87%D8%A7%D8%AF%D8%A6-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-11-3-%D9%83%D9%8A%D9%84%D9%88-%D9%88%D8%A7%D8%B7-%D9%85%D8%AA%D9%86%D9%82%D9%84-%D9%84%D9%84%D9%85%D8%B1%D9%83%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%B1%D9%81%D9%8A%D9%87%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B2%D9%84-%D9%88%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D8%B9%D9%85%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592372.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592379.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592384.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592391.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767592399.jpg"
"441","Sm15000di 15kw Inverter Generator %e2%80%93 Quiet For Rv Home Backup","مولد كهربائي انفيرتر بقوة 15 كيلو واط طاقة احتياطية موثوقة للاستخدام المنزلي والتجاري من اي باور","Generator","مولدات","Inverter Generator","مولد انفيرتر","1250","KWD","Out of Stock","1 Days","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/441-sm15000di-15kw-inverter-generator-%E2%80%93-quiet-for-rv-home-backup","https://aipowerkw.com/ar/product/441-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D9%8A%D8%B1%D8%AA%D8%B1-%D8%A8%D9%82%D9%88%D8%A9-15-%D9%83%D9%8A%D9%84%D9%88-%D9%88%D8%A7%D8%B7-%D8%B7%D8%A7%D9%82%D8%A9-%D8%A7%D8%AD%D8%AA%D9%8A%D8%A7%D8%B7%D9%8A%D8%A9-%D9%85%D9%88%D8%AB%D9%88%D9%82%D8%A9-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A-%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773141266.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773141271.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773141276.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773141281.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773141284.jpg"
"444","Easy Power Yh25000e3 22kw Gasoline Generator %e2%80%93 Single Three Phase","مولد بنزين Easy Power Yh25000e3 بقدرة 22 كيلوواط أحادي ثلاثي الطور","Generator","مولدات","Gasoline Generator","مولد بنزين","1100","KWD","Out of Stock","1 Days","{""fuel_type"":""Gasoline"",""voltage"":""230 / 400 V""}","https://aipowerkw.com/en/product/444-easy-power-yh25000e3-22kw-gasoline-generator-%E2%80%93-single-three-phase","https://aipowerkw.com/ar/product/444-%D9%85%D9%88%D9%84%D8%AF-%D8%A8%D9%86%D8%B2%D9%8A%D9%86-easy-power-yh25000e3-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-22-%D9%83%D9%8A%D9%84%D9%88%D9%88%D8%A7%D8%B7-%D8%A3%D8%AD%D8%A7%D8%AF%D9%8A-%D8%AB%D9%84%D8%A7%D8%AB%D9%8A-%D8%A7%D9%84%D8%B7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773271239.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11773129691.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21773129691.jpeg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31773129691.jpeg"
"447","Aipower In8000ce Gasoline Generator 5000w Electric Start","مولد كهرباء يعمل بالبنزين بقوة 5000 واط تشغيل بالمفتاح من اي باور","Generator","مولدات","Gasoline Generator","مولد بنزين","170","KWD","Only 1 left","1 Days","{""fuel_type"":""Gasoline""}","https://aipowerkw.com/en/product/447-aipower-in8000ce-gasoline-generator-5000w-electric-start","https://aipowerkw.com/ar/product/447-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-5000-%D9%88%D8%A7%D8%B7-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D8%A8%D8%A7%D9%84%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259169.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259177.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259191.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259202.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259213.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259222.jpg"
"453","Aipower In6000ce 4000w Gasoline Generator Electric Start","مولد بنزين بقوة 4000 واط تشغيل بالمفتاح من اي باور","Generator","مولدات","Gasoline Generator","مولد بنزين","130","KWD","Only 4 left","1 Days","{""fuel_type"":""Gasoline""}","https://aipowerkw.com/en/product/453-aipower-in6000ce-4000w-gasoline-generator-electric-start","https://aipowerkw.com/ar/product/453-%D9%85%D9%88%D9%84%D8%AF-%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-4000-%D9%88%D8%A7%D8%B7-%D8%AA%D8%B4%D8%BA%D9%8A%D9%84-%D8%A8%D8%A7%D9%84%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259541.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259559.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259571.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259584.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259595.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773259608.jpg"
"456","Aipower 8kw Gasoline Generator 40l","مولد كهرباء بنزين 8 كيلو واط 40 لتر من اي باور","Generator","مولدات","Gasoline Generator","مولد بنزين","230","KWD","Only 2 left","1 Days","{""fuel_type"":""Gasoline""}","https://aipowerkw.com/en/product/456-aipower-8kw-gasoline-generator-40l","https://aipowerkw.com/ar/product/456-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%A8%D9%86%D8%B2%D9%8A%D9%86-8-%D9%83%D9%8A%D9%84%D9%88-%D9%88%D8%A7%D8%B7-40-%D9%84%D8%AA%D8%B1-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01774632013.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01774632050.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01774632064.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01774632092.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01774632113.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776138930.jpg"
"459","Aipower Sc2300i H Inverter Generator Petrol 2300 W","مولد كهربائي انفرتير يعمل بالبنزين بقدرة 2300 واط من اي باور","Generator","مولدات","Inverter Generator","مولد انفيرتر","160","KWD","Out of Stock","12 Hours","{""fuel_type"":""Inverter""}","https://aipowerkw.com/en/product/459-aipower-sc2300i-h-inverter-generator-petrol-2300-w","https://aipowerkw.com/ar/product/459-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A7%D9%86%D9%81%D8%B1%D8%AA%D9%8A%D8%B1-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-2300-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-%D8%A7%D9%8A-%D8%A8%D8%A7%D9%88%D8%B1","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524093.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524103.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524109.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524114.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524120.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524125.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773524133.jpg"
