"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Barcode","Option1 name","Option1 value","Option1 Linked To","Option2 name","Option2 value","Option2 Linked To","Option3 name","Option3 value","Option3 Linked To","Price","Compare-at price","Cost per item","Charge tax","Tax code","Unit price total measure","Unit price total measure unit","Unit price base measure","Unit price base measure unit","Inventory tracker","Inventory quantity","Continue selling when out of stock","Weight value (grams)","Weight unit for display","Requires shipping","Fulfillment service","Product image URL","Image position","Image alt text","Variant image URL","Gift card","SEO title","SEO description","Color (product.metafields.shopify.color-pattern)","Google Shopping / Google product category","Google Shopping / Gender","Google Shopping / Age group","Google Shopping / Manufacturer part number (MPN)","Google Shopping / Ad group name","Google Shopping / Ads labels","Google Shopping / Condition","Google Shopping / Custom product","Google Shopping / Custom label 0","Google Shopping / Custom label 1","Google Shopping / Custom label 2","Google Shopping / Custom label 3","Google Shopping / Custom label 4"
"","مفتاح-ربط-كهربائي-بقوة-340-واط-ثنائي-الاتجاه-من-باورتكس","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775760239.jpg","2","مفتاح ربط كهربائي بقوة 340 واط ثنائي الاتجاه من باورتكس","","","","","","","","","","","","","","","","","",""
"","مفتاح-ربط-كهربائي-بقوة-340-واط-ثنائي-الاتجاه-من-باورتكس","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775760261.jpg","3","مفتاح ربط كهربائي بقوة 340 واط ثنائي الاتجاه من باورتكس","","","","","","","","","","","","","","","","","",""
"","مفتاح-ربط-كهربائي-بقوة-340-واط-ثنائي-الاتجاه-من-باورتكس","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775760269.jpg","4","مفتاح ربط كهربائي بقوة 340 واط ثنائي الاتجاه من باورتكس","","","","","","","","","","","","","","","","","",""
"","مفتاح-ربط-كهربائي-بقوة-340-واط-ثنائي-الاتجاه-من-باورتكس","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775760282.jpg","5","مفتاح ربط كهربائي بقوة 340 واط ثنائي الاتجاه من باورتكس","","","","","","","","","","","","","","","","","",""
"مثقاب مطرقة دوار كهربائي تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكو","مثقاب-مطرقة-دوار-كهربائي-تكسير-وتخريم-1050-واط-مع-رؤوس-وأزاميل-مجانية-من-إنجكو","باقي 5 فقطمثقاب مطرقة دوار كهربائي - تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكوالجهد الكهربائي: ٢٢٠-٢٤٠ فولت ~ ٥٠/٦٠ هرتزالقدرة الكهربائية: ١٠٥٠ واطسرعة الدوران بدون حمل: ١١٠٠ دورة في الدقيقةمعدل الطرق: ٣٨٠٠ طرقة في الدقيقةطاقة الطرق: ٤.٥ جولأقصى قدرة حفر: الخرسانة: ٢٦ مم / الفولاذ: ١٣ مم / الخشب: ٤٠ مم نظام القطر SDS Plus ٣ وظائف: مطرقة، تخريم، مثقاب حفر بالمطرقة في الطوب والخرسانة والحجرحفر بالتخريم في الخرسانة والحجر والجصحفر في الحجر والخشب والمعادن المحتويات: (٣ رؤوس حفر) (١ خرم مسطح) (١ خرم مدبب) حقيبة حمل؛ أنبوب تشحيم؛ غطاء واقٍ من الغبار؛ دليل المستخدموقت التحضير 1 يوم27.750 د.ك37.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","الكهربائية","أدوات, الكهربائية","TRUE","Active","AIP-873","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775765477.jpg","1","مثقاب مطرقة دوار كهربائي تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكو","","FALSE","مثقاب مطرقة دوار كهربائي تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكو","باقي 5 فقطمثقاب مطرقة دوار كهربائي - تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكوالجهد الكهربائي: ٢٢٠-٢٤٠ فولت ~ ٥٠/٦٠ هرتزالقدرة الكهربائية: ١٠٥٠ واطسرعة الدوران بدون حمل: ١١٠٠ دورة في الدقيقةمعدل الطرق: ٣٨٠٠ طرقة في الدقيقةطاقة الطرق: ٤.٥ جولأقصى قدرة حفر: الخرسانة: ٢٦ مم / الفولاذ: ١٣ مم / الخشب: ٤٠ مم نظام","","","","","","الكهربائية","أدوات","New","FALSE","","","","",""
"","مثقاب-مطرقة-دوار-كهربائي-تكسير-وتخريم-1050-واط-مع-رؤوس-وأزاميل-مجانية-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775765494.jpg","2","مثقاب مطرقة دوار كهربائي تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكو","","","","","","","","","","","","","","","","","",""
"","مثقاب-مطرقة-دوار-كهربائي-تكسير-وتخريم-1050-واط-مع-رؤوس-وأزاميل-مجانية-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775765505.jpg","3","مثقاب مطرقة دوار كهربائي تكسير وتخريم 1050 واط مع رؤوس وأزاميل مجانية من إنجكو","","","","","","","","","","","","","","","","","",""
"منشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة 300 مم شاحن 2 × 4 0 أمبير ساعة من انجكو","منشار-سلسلة-لاسلكي-بقوة-20-فولت-12-بوصة-300-مم-شاحن-2-×-4-0-أمبير-ساعة-من-انجكو","غير متوفرمنشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة (300 مم) شاحن 2 × 4.0 أمبير/ساعة من انجكومحرك بدون فحمات الجهد: ٢٠ فولتطول السلسلة: ٣٠ سمسرعة السلسلة: ٧٫٩ م/ثجهد الشحن: ٢٢٠-٢٤٠ فولت ~ ٥٠/٦٠ هرتزمع بطاريتين ٤٫٠ أمبير/ساعة (FBLI2002)مع شاحن واحدمع سلسلة منشار واحدةمع أنبوب منشار واحدمعبأ في كرتونوقت التحضير 1 يوم49.500 د.ك66.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","اللاسلكية","أدوات, اللاسلكية","TRUE","Active","AIP-876","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775768148.jpg","1","منشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة 300 مم شاحن 2 × 4 0 أمبير ساعة من انجكو","","FALSE","منشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة 300 مم شاحن 2 × 4 0 أمبير ساعة من انجكو","غير متوفرمنشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة (300 مم) شاحن 2 × 4.0 أمبير/ساعة من انجكومحرك بدون فحمات الجهد: ٢٠ فولتطول السلسلة: ٣٠ سمسرعة السلسلة: ٧٫٩ م/ثجهد الشحن: ٢٢٠-٢٤٠ فولت ~ ٥٠/٦٠ هرتزمع بطاريتين ٤٫٠ أمبير/ساعة (FBLI2002)مع شاحن واحدمع سلسلة منشار واحدةمع أنبوب منشار واحدمعبأ في كرتونوقت التحضير 1 يوم49.500 ","","","","","","اللاسلكية","أدوات","New","FALSE","","","","",""
"","منشار-سلسلة-لاسلكي-بقوة-20-فولت-12-بوصة-300-مم-شاحن-2-×-4-0-أمبير-ساعة-من-انجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775768161.jpg","2","منشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة 300 مم شاحن 2 × 4 0 أمبير ساعة من انجكو","","","","","","","","","","","","","","","","","",""
"","منشار-سلسلة-لاسلكي-بقوة-20-فولت-12-بوصة-300-مم-شاحن-2-×-4-0-أمبير-ساعة-من-انجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775768167.jpg","3","منشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة 300 مم شاحن 2 × 4 0 أمبير ساعة من انجكو","","","","","","","","","","","","","","","","","",""
"","منشار-سلسلة-لاسلكي-بقوة-20-فولت-12-بوصة-300-مم-شاحن-2-×-4-0-أمبير-ساعة-من-انجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775768183.jpg","4","منشار سلسلة لاسلكي بقوة 20 فولت 12 بوصة 300 مم شاحن 2 × 4 0 أمبير ساعة من انجكو","","","","","","","","","","","","","","","","","",""
"مثقاب مطرقة تكسير هدم بقوة 1500 واط مع قطعتين من الإزميل من إنجكو","مثقاب-مطرقة-تكسير-هدم-بقوة-1500-واط-مع-قطعتين-من-الإزميل-من-إنجكو","باقي 2 فقطمثقاب مطرقة تكسير هدم بقوة 1500 واط مع قطعتين من الإزميل من إنجكوالجهد الكهربائي: ٢٢٠-٢٤٠ فولت ~ ٥٠/٦٠ هرتزالقدرة الكهربائية: ١٥٠٠ واطمعدل الطرق: ١٠٠٠-١٩٠٠ طرقة في الدقيقةقوة الطرق: ٦-٢٥ جولنظام مضاد للاهتزازمؤشر لصيانة فرش الكربون (الفحمات)طاقة ثابتةنظام قفل الإزميلنظام قطر SDS-MAXكسارة هدم ١٠ كجممع إزميلينمع مجموعة واحدة من فرش الكربون (فحمات) الإضافيةمعبأة من قبل BMCوقت التحضير 1 يوم70.500 د.ك94.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","الكهربائية","أدوات, الكهربائية","TRUE","Active","AIP-879","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775802389.jpg","1","مثقاب مطرقة تكسير هدم بقوة 1500 واط مع قطعتين من الإزميل من إنجكو","","FALSE","مثقاب مطرقة تكسير هدم بقوة 1500 واط مع قطعتين من الإزميل من إنجكو","باقي 2 فقطمثقاب مطرقة تكسير هدم بقوة 1500 واط مع قطعتين من الإزميل من إنجكوالجهد الكهربائي: ٢٢٠-٢٤٠ فولت ~ ٥٠/٦٠ هرتزالقدرة الكهربائية: ١٥٠٠ واطمعدل الطرق: ١٠٠٠-١٩٠٠ طرقة في الدقيقةقوة الطرق: ٦-٢٥ جولنظام مضاد للاهتزازمؤشر لصيانة فرش الكربون (الفحمات)طاقة ثابتةنظام قفل الإزميلنظام قطر SDS-MAXكسارة هدم ١٠ كجممع إزميلينم","","","","","","الكهربائية","أدوات","New","FALSE","","","","",""
"","مثقاب-مطرقة-تكسير-هدم-بقوة-1500-واط-مع-قطعتين-من-الإزميل-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775802395.jpg","2","مثقاب مطرقة تكسير هدم بقوة 1500 واط مع قطعتين من الإزميل من إنجكو","","","","","","","","","","","","","","","","","",""
"مزيتة شحم سعة 30 لتر من إنجكو","مزيتة-شحم-سعة-30-لتر-من-إنجكو","غير متوفرمزيتة شحم سعة 30 لتر من إنجكوصُمم جهاز التشحيم الهوائي لأعمال الشحوم ذات اللزوجة الخفيفة إلى المتوسطة على الأجزاء المتحركة. قد تكون الوحدة. يعمل بالهواء المضغوط ومزود بعجلات، مصمم لأعمال الشحوم بكفاءة وتحت ضغط عالٍ.وقت التحضير 1 يوم42.000 د.ك56.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","البنزين","أدوات, البنزين","TRUE","Active","AIP-891","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775806509.jpg","1","مزيتة شحم سعة 30 لتر من إنجكو","","FALSE","مزيتة شحم سعة 30 لتر من إنجكو","غير متوفرمزيتة شحم سعة 30 لتر من إنجكوصُمم جهاز التشحيم الهوائي لأعمال الشحوم ذات اللزوجة الخفيفة إلى المتوسطة على الأجزاء المتحركة. قد تكون الوحدة. يعمل بالهواء المضغوط ومزود بعجلات، مصمم لأعمال الشحوم بكفاءة وتحت ضغط عالٍ.وقت التحضير 1 يوم42.000 د.ك56.000 د.ك+ أضف إلى السلة","","","","","","البنزين","أدوات","New","FALSE","","","","",""
"","مزيتة-شحم-سعة-30-لتر-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775806513.jpg","2","مزيتة شحم سعة 30 لتر من إنجكو","","","","","","","","","","","","","","","","","",""
"","مزيتة-شحم-سعة-30-لتر-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775807934.jpg","3","مزيتة شحم سعة 30 لتر من إنجكو","","","","","","","","","","","","","","","","","",""
"","مزيتة-شحم-سعة-30-لتر-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775807940.jpg","4","مزيتة شحم سعة 30 لتر من إنجكو","","","","","","","","","","","","","","","","","",""
"","مزيتة-شحم-سعة-30-لتر-من-إنجكو","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775807946.jpg","5","مزيتة شحم سعة 30 لتر من إنجكو","","","","","","","","","","","","","","","","","",""
"منشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكس","منشار-دائري-كهربائي-بقوة-1750-واط-190-مم-من-باورتكس","باقي 3 فقطمنشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكسمحرك قوي: يوفر المحرك بقوة 1750 واط طاقة كافية لقطع مختلف المواد بسهولة، مما يجعله مناسبًا لهواة الأعمال اليدوية والمحترفين على حد سواء. قدرات قطع متعددة: صُمم هذا المنشار الدائري للتعامل مع مجموعة متنوعة من أعمال القطع، بما في ذلك الخشب والبلاستيك ومواد البناء الأخرى، مما يوفر مرونة في مختلف المشاريع. ضمان 6 شهور.وقت التحضير 1 يوم19.500 د.ك26.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","الكهربائية","أدوات, الكهربائية","TRUE","Active","AIP-894","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775810066.jpg","1","منشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكس","","FALSE","منشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكس","باقي 3 فقطمنشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكسمحرك قوي: يوفر المحرك بقوة 1750 واط طاقة كافية لقطع مختلف المواد بسهولة، مما يجعله مناسبًا لهواة الأعمال اليدوية والمحترفين على حد سواء. قدرات قطع متعددة: صُمم هذا المنشار الدائري للتعامل مع مجموعة متنوعة من أعمال القطع، بما في ذلك الخشب والبلاستيك ومواد البن","","","","","","الكهربائية","أدوات","New","FALSE","","","","",""
"","منشار-دائري-كهربائي-بقوة-1750-واط-190-مم-من-باورتكس","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775810082.jpg","2","منشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكس","","","","","","","","","","","","","","","","","",""
"","منشار-دائري-كهربائي-بقوة-1750-واط-190-مم-من-باورتكس","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775810113.jpg","3","منشار دائري كهربائي بقوة 1750 واط 190 مم من باورتكس","","","","","","","","","","","","","","","","","",""
"طقم مجموعة لاسلكية 5 في 1 مثقاب مفتاح ربط صاروخ مطرقة دوارة مصباح يدوي، بطاريتان سعة 4 0 أم","طقم-مجموعة-لاسلكية-5-في-1-مثقاب-مفتاح-ربط-صاروخ-مطرقة-دوارة-مصباح-يدوي،-بطاريتان-سعة-4-0-أم","باقي 3 فقططقم مجموعة لاسلكية 5 في 1: مثقاب + مفتاح ربط + صاروخ + مطرقة دوارة + مصباح يدوي، بطاريتان سعة 4.0 أممجموعة احترافية لاسلكية لتنفيذ جميع أعمال الصيانة والتركيب بفعالية وأمان. تأتي بشنطة تنظيم متينة، قابل للطي ويتميز بمقبض حمل قوي مع سحاب لقفل أمان إضافي.وقت التحضير 1 يوم75.000 د.ك100.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","اللاسلكية","أدوات, اللاسلكية","TRUE","Active","AIP-900","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775838352.jpg","1","طقم مجموعة لاسلكية 5 في 1 مثقاب مفتاح ربط صاروخ مطرقة دوارة مصباح يدوي، بطاريتان سعة 4 0 أم","","FALSE","طقم مجموعة لاسلكية 5 في 1 مثقاب مفتاح ربط صاروخ مطرقة دوارة مصباح يدوي، بطاريتان سعة 4 0 أم","باقي 3 فقططقم مجموعة لاسلكية 5 في 1: مثقاب + مفتاح ربط + صاروخ + مطرقة دوارة + مصباح يدوي، بطاريتان سعة 4.0 أممجموعة احترافية لاسلكية لتنفيذ جميع أعمال الصيانة والتركيب بفعالية وأمان. تأتي بشنطة تنظيم متينة، قابل للطي ويتميز بمقبض حمل قوي مع سحاب لقفل أمان إضافي.وقت التحضير 1 يوم75.000 د.ك100.000 د.ك+ أضف إلى السلة","","","","","","اللاسلكية","أدوات","New","FALSE","","","","",""
"","طقم-مجموعة-لاسلكية-5-في-1-مثقاب-مفتاح-ربط-صاروخ-مطرقة-دوارة-مصباح-يدوي،-بطاريتان-سعة-4-0-أم","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775838426.jpg","2","طقم مجموعة لاسلكية 5 في 1 مثقاب مفتاح ربط صاروخ مطرقة دوارة مصباح يدوي، بطاريتان سعة 4 0 أم","","","","","","","","","","","","","","","","","",""
"","طقم-مجموعة-لاسلكية-5-في-1-مثقاب-مفتاح-ربط-صاروخ-مطرقة-دوارة-مصباح-يدوي،-بطاريتان-سعة-4-0-أم","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775838432.jpg","3","طقم مجموعة لاسلكية 5 في 1 مثقاب مفتاح ربط صاروخ مطرقة دوارة مصباح يدوي، بطاريتان سعة 4 0 أم","","","","","","","","","","","","","","","","","",""
"شاحن بطاريات 12 24 فولت من توتال","شاحن-بطاريات-12-24-فولت-من-توتال","شاحن بطاريات 12/24 فولت من توتالحافظ على بطارياتك جاهزة للعمل مع شاحن عملي يدعم الشحن على 12 فولت و24 فولت بأداء ثابت وموثوق. يغطي نطاقاً واسعاً من سعات البطاريات المرجعية، ما يجعله خياراً مناسباً للشحن والصيانة الدورية بثقة وتحكم أفضل. المواصفات الكهربائية الواضحة والبنية المتينة تدعمان الاستخدام المنتظم، مع تغليف كرتوني يسهل التخزين والنقل.وقت التحضير 1 يوم18.000 د.ك24.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","الكهربائية","أدوات, الكهربائية","TRUE","Active","AIP-903","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775839609.jpg","1","شاحن بطاريات 12 24 فولت من توتال","","FALSE","شاحن بطاريات 12 24 فولت من توتال","شاحن بطاريات 12/24 فولت من توتالحافظ على بطارياتك جاهزة للعمل مع شاحن عملي يدعم الشحن على 12 فولت و24 فولت بأداء ثابت وموثوق. يغطي نطاقاً واسعاً من سعات البطاريات المرجعية، ما يجعله خياراً مناسباً للشحن والصيانة الدورية بثقة وتحكم أفضل. المواصفات الكهربائية الواضحة والبنية المتينة تدعمان الاستخدام المنتظم، مع تغليف كرت","","","","","","الكهربائية","أدوات","New","FALSE","","","","",""
"","شاحن-بطاريات-12-24-فولت-من-توتال","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775839618.jpg","2","شاحن بطاريات 12 24 فولت من توتال","","","","","","","","","","","","","","","","","",""
"","شاحن-بطاريات-12-24-فولت-من-توتال","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775839625.jpg","3","شاحن بطاريات 12 24 فولت من توتال","","","","","","","","","","","","","","","","","",""
"","شاحن-بطاريات-12-24-فولت-من-توتال","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775839633.jpg","4","شاحن بطاريات 12 24 فولت من توتال","","","","","","","","","","","","","","","","","",""
"","شاحن-بطاريات-12-24-فولت-من-توتال","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775839641.jpg","5","شاحن بطاريات 12 24 فولت من توتال","","","","","","","","","","","","","","","","","",""
"منفاخ ومكنسة كهربائية بقوة 800 واط من توتال","منفاخ-ومكنسة-كهربائية-بقوة-800-واط-من-توتال","منفاخ ومكنسة كهربائية بقوة 800 واط من توتالمنفاخ ومكنسة كهربائية ههي أداة قوية بقدرة 800 واط، مصمم لوظيفتي النفخ والشفط. يتميز بتحكم متغير في السرعة وكيس لتجميع الغبار، مما يجعله مثاليًا لتنظيف الأجهزة الإلكترونية، الورش، والمكيفات، والأماكن التي يصعب الوصول إليها. تصميمه خفيف الوزن ومريح، مما يوفر راحة في الاستخدام لفترات طويلة.وقت التحضير 1 يوم19.500 د.ك26.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","الكهربائية","أدوات, الكهربائية","TRUE","Active","AIP-906","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775840570.jpg","1","منفاخ ومكنسة كهربائية بقوة 800 واط من توتال","","FALSE","منفاخ ومكنسة كهربائية بقوة 800 واط من توتال","منفاخ ومكنسة كهربائية بقوة 800 واط من توتالمنفاخ ومكنسة كهربائية ههي أداة قوية بقدرة 800 واط، مصمم لوظيفتي النفخ والشفط. يتميز بتحكم متغير في السرعة وكيس لتجميع الغبار، مما يجعله مثاليًا لتنظيف الأجهزة الإلكترونية، الورش، والمكيفات، والأماكن التي يصعب الوصول إليها. تصميمه خفيف الوزن ومريح، مما يوفر راحة في الاستخدام لف","","","","","","الكهربائية","أدوات","New","FALSE","","","","",""
"","منفاخ-ومكنسة-كهربائية-بقوة-800-واط-من-توتال","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775840595.jpg","2","منفاخ ومكنسة كهربائية بقوة 800 واط من توتال","","","","","","","","","","","","","","","","","",""
"مجموعة أدوات هوائية مكونة من 5 قطع مع موصل من النوع الأوروبي معبأة في علبة من توتال","مجموعة-أدوات-هوائية-مكونة-من-5-قطع-مع-موصل-من-النوع-الأوروبي-معبأة-في-علبة-من-توتال","باقي 7 فقطمجموعة أدوات هوائية مكونة من 5 قطع مع موصل من النوع الأوروبي معبأة في علبة من توتالمجموعة أدوات هوائية من 5 قطع، مزودة بوصلة أوروبية، خرطوم ارتدادي، الطول: 5 أمتار، القطر: 8 مم، مسدس نفخ هواء، طول الفوهة: 16 مم، مسدس رش هواء، ضغط، الضغط: 3-4 بار، سعة الطلاء: 1000 سم مكعب، عرض النقش: 140-180 مم، مسدس غسيل هواء، ضغط التشغيل: 4 بار، سعة العبوة: 750 سم، مسدس نفخ إطارات هوائية، أقصى ضغط: 8.5 بار، معبأة في علبة.وقت التحضير 1 يوم16.500 د.ك22.000 د.ك+ أضف إلى السلة","AIpower Kuwait","أدوات","الهوائية","أدوات, الهوائية","TRUE","Active","AIP-912","","Title","Default Title","","","","","","","","","","","TRUE","","","","","","shopify","100","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775842411.jpg","1","مجموعة أدوات هوائية مكونة من 5 قطع مع موصل من النوع الأوروبي معبأة في علبة من توتال","","FALSE","مجموعة أدوات هوائية مكونة من 5 قطع مع موصل من النوع الأوروبي معبأة في علبة من توتال","باقي 7 فقطمجموعة أدوات هوائية مكونة من 5 قطع مع موصل من النوع الأوروبي معبأة في علبة من توتالمجموعة أدوات هوائية من 5 قطع، مزودة بوصلة أوروبية، خرطوم ارتدادي، الطول: 5 أمتار، القطر: 8 مم، مسدس نفخ هواء، طول الفوهة: 16 مم، مسدس رش هواء، ضغط، الضغط: 3-4 بار، سعة الطلاء: 1000 سم مكعب، عرض النقش: 140-180 مم، مسدس غسيل هواء","","","","","","الهوائية","أدوات","New","FALSE","","","","",""
"","مجموعة-أدوات-هوائية-مكونة-من-5-قطع-مع-موصل-من-النوع-الأوروبي-معبأة-في-علبة-من-توتال","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775842416.jpg","2","مجموعة أدوات هوائية مكونة من 5 قطع مع موصل من النوع الأوروبي معبأة في علبة من توتال","","","","","","","","","","","","","","","","","",""
